 R=[100.0, 28.0, 11.0, 9.6, 8.79]
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
   6   1   -529.46629632      0.46142289   101270.62      0.46142602   101271.31     12.5560
   7   1   -529.45818115      0.46953805   103051.69      0.46954119   103052.38     12.7769
   8   1   -529.45813513      0.46958408   103061.79      0.46958721   103062.48     12.7781
   9   1   -529.45339594      0.47432327   104101.92      0.47432640   104102.61     12.9071
  10   1   -529.45309649      0.47462272   104167.65      0.47462585   104168.33     12.9152
  11   1   -529.44914140      0.47857781   105035.69      0.47858094   105036.38     13.0228
  12   1   -529.44505855      0.48266065   105931.77      0.48266379   105932.46     13.1339
  13   1   -529.44280755      0.48491166   106425.81      0.48491479   106426.49     13.1952
 
  14   2   -529.51084827      0.41687093    91492.59      0.41687407    91493.28     11.3437
  15   2   -529.50150946      0.42620974    93542.23      0.42621288    93542.91     11.5978
  16   2   -529.49506565      0.43265356    94956.48      0.43265669    94957.17     11.7732
  17   2   -529.46669292      0.46102629   101183.57      0.46102942   101184.26     12.5452
  18   2   -529.46606275      0.46165646   101321.88      0.46165959   101322.57     12.5624
  19   2   -529.46411955      0.46359966   101748.36      0.46360279   101749.05     12.6153
  20   2   -529.45899713      0.46872208   102872.60      0.46872521   102873.29     12.7547
  21   2   -529.45846529      0.46925392   102989.33      0.46925705   102990.02     12.7691
  22   2   -529.45392568      0.47379353   103985.66      0.47379666   103986.35     12.8927
  23   2   -529.45210362      0.47561559   104385.56      0.47561872   104386.24     12.9422
  24   2   -529.44882550      0.47889370   105105.02      0.47889684   105105.71     13.0314
  25   2   -529.44438232      0.48333689   106080.19      0.48334003   106080.87     13.1524
 
  26   3   -529.51084828      0.41687093    91492.59      0.41687406    91493.28     11.3437
  27   3   -529.50150945      0.42620975    93542.23      0.42621289    93542.92     11.5978
  28   3   -529.49506567      0.43265354    94956.48      0.43265668    94957.16     11.7732
  29   3   -529.46669293      0.46102628   101183.57      0.46102941   101184.26     12.5452
  30   3   -529.46606274      0.46165646   101321.88      0.46165960   101322.57     12.5624
  31   3   -529.46411956      0.46359965   101748.36      0.46360278   101749.05     12.6153
  32   3   -529.45899713      0.46872208   102872.60      0.46872521   102873.29     12.7547
  33   3   -529.45846529      0.46925392   102989.33      0.46925705   102990.02     12.7691
  34   3   -529.45392568      0.47379353   103985.66      0.47379666   103986.35     12.8927
  35   3   -529.45210362      0.47561559   104385.56      0.47561872   104386.24     12.9422
  36   3   -529.44882551      0.47889370   105105.02      0.47889683   105105.71     13.0314
  37   3   -529.44438233      0.48333688   106080.18      0.48334002   106080.87     13.1524
 
  38   4   -529.51093216      0.41678705    91474.18      0.41679018    91474.87     11.3414
  39   4   -529.50291485      0.42480435    93233.78      0.42480749    93234.47     11.5596
  40   4   -529.49830749      0.42941172    94244.98      0.42941486    94245.67     11.6850
  41   4   -529.46685031      0.46086890   101149.03      0.46087203   101149.72     12.5410
  42   4   -529.46641888      0.46130033   101243.72      0.46130346   101244.41     12.5527
  43   4   -529.46417370      0.46354551   101736.48      0.46354864   101737.17     12.6138
  44   4   -529.45895788      0.46876133   102881.22      0.46876446   102881.91     12.7557
  45   4   -529.45809506      0.46962415   103070.59      0.46962728   103071.27     12.7792
  46   4   -529.45335318      0.47436603   104111.31      0.47436916   104112.00     12.9082
  47   4   -529.45183023      0.47588898   104445.56      0.47589211   104446.25     12.9497
  48   4   -529.44914126      0.47857795   105035.72      0.47858108   105036.41     13.0229
  49   4   -529.44475014      0.48296906   105999.46      0.48297220   106000.14     13.1423

 Cluster corrected energies            -2.90318112 (Davidson, relaxed reference)
 Cluster corrected energies            -2.90318135 (Davidson, relaxed reference)
 Cluster corrected energies            -2.90318160 (Davidson, relaxed reference)
 Cluster corrected energies            -2.90318172 (Davidson, relaxed reference)
 Cluster corrected energies            -2.90318184 (Davidson, relaxed reference)
 R=[2.06, 2.05, 2.04, 2.03, 2.02]
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
   1   1   -527.04432669     -0.00000354       -0.78      0.00000000        0.00      0.0000
   2   1   -526.62177196      0.42255118    92739.26      0.42255472    92740.04     11.4983
   3   1   -526.61948833      0.42483482    93240.46      0.42483836    93241.24     11.5604
   4   1   -526.61315097      0.43117218    94631.35      0.43117571    94632.13     11.7329
   5   1   -526.56864217      0.47568098   104399.91      0.47568452   104400.68     12.9440
   6   1   -526.56825496      0.47606819   104484.89      0.47607173   104485.67     12.9546
   7   1   -526.56822289      0.47610026   104491.93      0.47610380   104492.70     12.9554
   8   1   -526.56597889      0.47834426   104984.43      0.47834779   104985.21     13.0165
   9   1   -526.56592996      0.47839319   104995.17      0.47839673   104995.95     13.0178
  10   1   -526.56184294      0.48248021   105892.16      0.48248374   105892.94     13.1291
  11   1   -526.56148104      0.48284211   105971.59      0.48284565   105972.37     13.1389
  12   1   -526.56143319      0.48288996   105982.10      0.48289350   105982.87     13.1402
  13   1   -526.54968137      0.49464178   108561.32      0.49464532   108562.10     13.4600
 
  14   2   -526.62174565      0.42257749    92745.04      0.42258103    92745.82     11.4990
  15   2   -526.61945644      0.42486671    93247.46      0.42487025    93248.24     11.5613
  16   2   -526.61310908      0.43121406    94640.55      0.43121760    94641.32     11.7340
  17   2   -526.57486934      0.46945381   103033.20      0.46945734   103033.98     12.7746
  18   2   -526.56864167      0.47568148   104400.02      0.47568502   104400.79     12.9440
  19   2   -526.56858939      0.47573375   104411.49      0.47573729   104412.27     12.9455
  20   2   -526.56821830      0.47610484   104492.93      0.47610838   104493.71     12.9556
  21   2   -526.56610654      0.47821661   104956.41      0.47822014   104957.19     13.0130
  22   2   -526.56592462      0.47839853   104996.34      0.47840207   104997.12     13.0180
  23   2   -526.56167016      0.48265299   105930.09      0.48265653   105930.86     13.1338
  24   2   -526.56145456      0.48286859   105977.40      0.48287212   105978.18     13.1396
  25   2   -526.56050555      0.48381760   106185.69      0.48382114   106186.47     13.1654
 
  26   3   -526.62174569      0.42257746    92745.03      0.42258100    92745.81     11.4990
  27   3   -526.61945639      0.42486676    93247.47      0.42487030    93248.25     11.5613
  28   3   -526.61310910      0.43121405    94640.54      0.43121759    94641.32     11.7340
  29   3   -526.57486934      0.46945380   103033.20      0.46945734   103033.98     12.7746
  30   3   -526.56864169      0.47568145   104400.01      0.47568499   104400.79     12.9440
  31   3   -526.56858940      0.47573375   104411.49      0.47573729   104412.27     12.9455
  32   3   -526.56821827      0.47610488   104492.94      0.47610841   104493.72     12.9556
  33   3   -526.56610654      0.47821661   104956.41      0.47822015   104957.19     13.0130
  34   3   -526.56592463      0.47839852   104996.34      0.47840206   104997.12     13.0180
  35   3   -526.56167017      0.48265297   105930.08      0.48265651   105930.86     13.1338
  36   3   -526.56145455      0.48286859   105977.41      0.48287213   105978.18     13.1396
  37   3   -526.56050555      0.48381760   106185.69      0.48382114   106186.47     13.1654
 
  38   4   -526.62177197      0.42255118    92739.26      0.42255472    92740.04     11.4983
  39   4   -526.62173668      0.42258646    92747.01      0.42259000    92747.78     11.4993
  40   4   -526.61581255      0.42851059    94047.20      0.42851413    94047.98     11.6605
  41   4   -526.57486951      0.46945364   103033.16      0.46945718   103033.94     12.7746
  42   4   -526.56863948      0.47568367   104400.50      0.47568721   104401.27     12.9441
  43   4   -526.56863285      0.47569030   104401.95      0.47569383   104402.73     12.9443
  44   4   -526.56818634      0.47613681   104499.95      0.47614034   104500.73     12.9564
  45   4   -526.56605700      0.47826615   104967.29      0.47826969   104968.06     13.0144
  46   4   -526.56596180      0.47836135   104988.18      0.47836489   104988.96     13.0170
  47   4   -526.56171678      0.48260637   105919.85      0.48260991   105920.63     13.1325
  48   4   -526.56141130      0.48291185   105986.90      0.48291539   105987.68     13.1408
  49   4   -526.56049240      0.48383075   106188.57      0.48383429   106189.35     13.1658

--
 Eigenvalues of the spin-orbit matrix
 ....................................

   Nr  Sym         E             E-E0         E-E0           E-E(1)      E-E(1)      E-E(1)
                 (au)            (au)        (cm-1)           (au)       (cm-1)        (eV)
   1   1   -529.92701372     -0.00000314       -0.69      0.00000000        0.00      0.0000
   2   1   -529.50629696      0.42071363    92335.97      0.42071677    92336.66     11.4483
   3   1   -529.50223975      0.42477083    93226.42      0.42477397    93227.11     11.5587
   4   1   -529.49731362      0.42969697    94307.58      0.42970011    94308.27     11.6927
   5   1   -529.46619604      0.46081454   101137.10      0.46081768   101137.79     12.5395
   6   1   -529.46608175      0.46092884   101162.19      0.46093197   101162.87     12.5426
   7   1   -529.45800783      0.46900276   102934.21      0.46900590   102934.90     12.7623
   8   1   -529.45750100      0.46950959   103045.44      0.46951272   103046.13     12.7761
   9   1   -529.45278109      0.47422950   104081.34      0.47423264   104082.03     12.9045
  10   1   -529.45248528      0.47452531   104146.27      0.47452844   104146.95     12.9126
  11   1   -529.44858070      0.47842989   105003.22      0.47843303   105003.91     13.0188
  12   1   -529.44448256      0.48252803   105902.66      0.48253116   105903.35     13.1303
  13   1   -529.44224848      0.48476211   106392.98      0.48476525   106393.67     13.1911
 
  14   2   -529.51057436      0.41643622    91397.19      0.41643936    91397.87     11.3319
  15   2   -529.50084063      0.42616995    93533.49      0.42617309    93534.18     11.5968
  16   2   -529.49440468      0.43260591    94946.02      0.43260904    94946.71     11.7719
  17   2   -529.46643207      0.46057852   101085.30      0.46058166   101085.99     12.5331
  18   2   -529.46581522      0.46119537   101220.68      0.46119850   101221.37     12.5498
  19   2   -529.46382138      0.46318920   101658.28      0.46319234   101658.97     12.6041
  20   2   -529.45860581      0.46840478   102802.97      0.46840792   102803.65     12.7460
  21   2   -529.45783081      0.46917978   102973.06      0.46918291   102973.75     12.7671
  22   2   -529.45331404      0.47369655   103964.37      0.47369968   103965.06     12.8900
  23   2   -529.45148653      0.47552405   104365.47      0.47552719   104366.15     12.9398
  24   2   -529.44826388      0.47874671   105072.76      0.47874984   105073.44     13.0274
